,h.1,h.2,h.3,ngtv_h.1,ngtv_h.2,ngtv_h.3
2014-03-11,0.5157804896444526,0.5257830597581964,0.5356812247715276,-0.5157804896444526,-0.5257830597581964,-0.5356812247715276
2014-03-12,0.48237624602578183,0.49271668248651085,0.5029491186943847,-0.48237624602578183,-0.49271668248651085,-0.5029491186943847
2014-03-13,0.5772441106461077,0.5865886411231881,0.5958355678837428,-0.5772441106461077,-0.5865886411231881,-0.5958355678837428
2014-03-14,0.547329219584092,0.5569762344317137,0.5665224560465606,-0.547329219584092,-0.5569762344317137,-0.5665224560465606
2014-03-17,0.5809305698880218,0.5902388057123908,0.5994498429065891,-0.5809305698880218,-0.5902388057123908,-0.5994498429065891
2014-03-18,0.5791084899746912,0.5884174649007892,0.5976292454945733,-0.5791084899746912,-0.5884174649007892,-0.5976292454945733
2014-03-19,0.5770329052132537,0.5863759960992958,0.5956215059762343,-0.5770329052132537,-0.5863759960992958,-0.5956215059762343
2014-03-20,0.5635986626885578,0.5730784597643357,0.5824592362723664,-0.5635986626885578,-0.5730784597643357,-0.5824592362723664
2014-03-21,0.5358657985861787,0.5456278402647383,0.5552879354056779,-0.5358657985861787,-0.5456278402647383,-0.5552879354056779
2014-03-24,0.524943139827607,0.5348092127651773,0.5445722528150508,-0.524943139827607,-0.5348092127651773,-0.5445722528150508
2014-03-25,0.5033827881430449,0.5134544483983403,0.5234209669927373,-0.5033827881430449,-0.5134544483983403,-0.5234209669927373
2014-03-26,0.5184562632957499,0.5283590984013251,0.5381585907370096,-0.5184562632957499,-0.5283590984013251,-0.5381585907370096
2014-03-27,0.48974708644005494,0.49993526533349014,0.5100171558743927,-0.48974708644005494,-0.49993526533349014,-0.5100171558743927
2014-03-28,0.4732349379358729,0.4835954518978456,0.49384789327782647,-0.4732349379358729,-0.4835954518978456,-0.49384789327782647
2014-03-31,0.48973581658645715,0.4999025738089493,0.5099633609594886,-0.48973581658645715,-0.4999025738089493,-0.5099633609594886
2014-04-01,0.4943943852274866,0.5044999601778755,0.5145002552964489,-0.4943943852274866,-0.5044999601778755,-0.5145002552964489
2014-04-02,0.46774524924727623,0.47813438521487744,0.4884152439221575,-0.46774524924727623,-0.47813438521487744,-0.4884152439221575
2014-04-03,0.4412139810620025,0.45187860207960545,0.46243207050539614,-0.4412139810620025,-0.45187860207960545,-0.46243207050539614
2014-04-04,0.5572720899296137,0.5667059553923631,0.5760415947832926,-0.5572720899296137,-0.5667059553923631,-0.5760415947832926
2014-04-07,0.6260582587528212,0.6347552676994201,0.643361844361866,-0.6260582587528212,-0.6347552676994201,-0.643361844361866
2014-04-08,0.5916746751129419,0.6007819662387585,0.6097941641580147,-0.5916746751129419,-0.6007819662387585,-0.6097941641580147
2014-04-09,0.6422063328742734,0.6508249807854251,0.659353514237521,-0.6422063328742734,-0.6508249807854251,-0.659353514237521
2014-04-10,0.9789207954904579,0.983991109676656,0.9890084546212153,-0.9789207954904579,-0.983991109676656,-0.9890084546212153
2014-04-11,0.9864769823875925,0.9914951539932975,0.9964608407600624,-0.9864769823875925,-0.9914951539932975,-0.9964608407600624
2014-04-14,0.9624908952456387,0.9679644192246813,0.97338040142172,-0.9624908952456387,-0.9679644192246813,-0.97338040142172
2014-04-15,0.9197968698695391,0.925718877124226,0.9315786364791324,-0.9197968698695391,-0.925718877124226,-0.9315786364791324
2014-04-16,0.9318614033500802,0.9376382023603536,0.9433542761292077,-0.9318614033500802,-0.9376382023603536,-0.9433542761292077
2014-04-17,0.8595722475807979,0.8660828221169806,0.8725249489156917,-0.8595722475807979,-0.8660828221169806,-0.8725249489156917
2014-04-21,0.8029121251995807,0.8100231863115339,0.8170594761963137,-0.8029121251995807,-0.8100231863115339,-0.8170594761963137
2014-04-22,0.7530671169759079,0.7606627481012244,0.7681784653312702,-0.7530671169759079,-0.7606627481012244,-0.7681784653312702
2014-04-23,0.7035494203656771,0.7116359931015726,0.7196374398876396,-0.7035494203656771,-0.7116359931015726,-0.7196374398876396
2014-04-24,0.6538014830458662,0.6623880067634794,0.6708840542281981,-0.6538014830458662,-0.6623880067634794,-0.6708840542281981
2014-04-25,0.6694947763828121,0.6778917035064577,0.6862000915568062,-0.6694947763828121,-0.6778917035064577,-0.6862000915568062
2014-04-28,0.627940530633191,0.6367537074536975,0.6454738974775486,-0.627940530633191,-0.6367537074536975,-0.6454738974775486
2014-04-29,0.5994028317639865,0.608518539218227,0.6175380671824573,-0.5994028317639865,-0.608518539218227,-0.6175380671824573
2014-04-30,0.5634023930056937,0.5728798143033889,0.5822571968287472,-0.5634023930056937,-0.5728798143033889,-0.5822571968287472
2014-05-01,0.5259814263746148,0.5358433199816999,0.5456010511074685,-0.5259814263746148,-0.5358433199816999,-0.5456010511074685
2014-05-02,0.49453767494410067,0.5047198191402318,0.5147943441052382,-0.49453767494410067,-0.5047198191402318,-0.5147943441052382
2014-05-05,0.46462131870553675,0.47510845651960143,0.4854846831633208,-0.46462131870553675,-0.47510845651960143,-0.4854846831633208
2014-05-06,0.5114574548983061,0.5214405265526918,0.5313179739886612,-0.5114574548983061,-0.5214405265526918,-0.5313179739886612
2014-05-07,0.5001327974675162,0.510229486368809,0.5202193133750093,-0.5001327974675162,-0.510229486368809,-0.5202193133750093
2014-05-08,0.4716310659911588,0.48203088903831626,0.49232068234677434,-0.4716310659911588,-0.48203088903831626,-0.49232068234677434
2014-05-09,0.4432645588967908,0.45395889491177704,0.46454007723286395,-0.4432645588967908,-0.45395889491177704,-0.46454007723286395
2014-05-12,0.48690743051966856,0.49712518181209653,0.507234857994794,-0.48690743051966856,-0.49712518181209653,-0.507234857994794
2014-05-13,0.45601941872431195,0.46655099353089063,0.47697122561179056,-0.45601941872431195,-0.46655099353089063,-0.47697122561179056
2014-05-14,0.4513770954876326,0.4619718969094642,0.47245457869494945,-0.4513770954876326,-0.4619718969094642,-0.47245457869494945
2014-05-15,0.5055862529615909,0.515587703785292,0.525483400917588,-0.5055862529615909,-0.515587703785292,-0.525483400917588
2014-05-16,0.4818393991827393,0.49208309752690005,0.5022185436579414,-0.4818393991827393,-0.49208309752690005,-0.5022185436579414
2014-05-19,0.46135605399125956,0.4718349905750861,0.4822030675731978,-0.46135605399125956,-0.4718349905750861,-0.4822030675731978
2014-05-20,0.4740959752378564,0.4844194164126331,0.49463373746991435,-0.4740959752378564,-0.4844194164126331,-0.49463373746991435
2014-05-21,0.4929886523476905,0.503094031337635,0.513092693589945,-0.4929886523476905,-0.503094031337635,-0.513092693589945
2014-05-22,0.46470425732026677,0.47510743020438717,0.4854007552513319,-0.46470425732026677,-0.47510743020438717,-0.4854007552513319
2014-05-23,0.44795770323126555,0.45854654090397734,0.46902350610182036,-0.44795770323126555,-0.45854654090397734,-0.46902350610182036
2014-05-27,0.44590197141273313,0.45648501874809605,0.46695640771719826,-0.44590197141273313,-0.45648501874809605,-0.46695640771719826
2014-05-28,0.421121192679716,0.4319474282409453,0.44265956193704414,-0.421121192679716,-0.4319474282409453,-0.44265956193704414
2014-05-29,0.4162722942258236,0.4271427530075108,0.4378986937331047,-0.4162722942258236,-0.4271427530075108,-0.4378986937331047
2014-05-30,0.3934584859039143,0.4045416961018949,0.415508365660365,-0.3934584859039143,-0.4045416961018949,-0.415508365660365
2014-06-02,0.3714102842689598,0.3827148680786078,0.3939006779435887,-0.3714102842689598,-0.3827148680786078,-0.3939006779435887
2014-06-03,0.35189039825113677,0.36337266919400646,0.3747345565831949,-0.35189039825113677,-0.36337266919400646,-0.3747345565831949
2014-06-04,0.33503065823452705,0.3466614915453359,0.35817068989951617,-0.33503065823452705,-0.3466614915453359,-0.35817068989951617
2014-06-05,0.34839607691994084,0.3598596692084045,0.3712037231084799,-0.34839607691994084,-0.3598596692084045,-0.3712037231084799
2014-06-06,0.3443075196187778,0.3557880104707008,0.3671491433955847,-0.3443075196187778,-0.3557880104707008,-0.3671491433955847
2014-06-09,0.3269428453573814,0.33860937011782277,0.3501545397260763,-0.3269428453573814,-0.33860937011782277,-0.3501545397260763
2014-06-10,0.3113057843379003,0.32311963995216475,0.3348108346275647,-0.3113057843379003,-0.32311963995216475,-0.3348108346275647
2014-06-11,0.31031196177155435,0.3221024446069031,0.3337709673191023,-0.31031196177155435,-0.3221024446069031,-0.3337709673191023
2014-06-12,0.3442843494092308,0.35568725486168756,0.366972748801549,-0.3442843494092308,-0.35568725486168756,-0.366972748801549
2014-06-13,0.3321670899405112,0.34367561108652606,0.35506592591603503,-0.3321670899405112,-0.34367561108652606,-0.35506592591603503
2014-06-16,0.3162711265776786,0.32797321842579,0.3395546223645608,-0.3162711265776786,-0.32797321842579,-0.3395546223645608
2014-06-17,0.3032515520645181,0.31505257320822405,0.32673232926728574,-0.3032515520645181,-0.31505257320822405,-0.32673232926728574
2014-06-18,0.33263576970977027,0.3440898337780922,0.3554267772874173,-0.33263576970977027,-0.3440898337780922,-0.3554267772874173
2014-06-19,0.3160268881790019,0.3276086295213216,0.33907254269099746,-0.3160268881790019,-0.3276086295213216,-0.33907254269099746
2014-06-20,0.30254711168414417,0.3143043848802863,0.3259415002558465,-0.30254711168414417,-0.3143043848802863,-0.3259415002558465
2014-06-23,0.2886469119962262,0.30049516807800736,0.3122229641710709,-0.2886469119962262,-0.30049516807800736,-0.3122229641710709
2014-06-24,0.3164876689290207,0.32800497239907134,0.33940583186957474,-0.3164876689290207,-0.32800497239907134,-0.33940583186957474
2014-06-25,0.31683454254884247,0.32829850262390337,0.3396472709144513,-0.31683454254884247,-0.32829850262390337,-0.3396472709144513
2014-06-26,0.3044873899480872,0.31610667389741315,0.32760870948330645,-0.3044873899480872,-0.31610667389741315,-0.32760870948330645
2014-06-27,0.2918314322552237,0.30355868476551146,0.3151678537605203,-0.2918314322552237,-0.30355868476551146,-0.3151678537605203
2014-06-30,0.2791271063490099,0.2909284995101201,0.30261173442331385,-0.2791271063490099,-0.2909284995101201,-0.30261173442331385
2014-07-01,0.2987212268878665,0.3102736551649414,0.32171111523605045,-0.2987212268878665,-0.3102736551649414,-0.32171111523605045
2014-07-02,0.2844962417675456,0.29613180722933613,0.3076523861770927,-0.2844962417675456,-0.29613180722933613,-0.3076523861770927
2014-07-03,0.29299881526551935,0.3045754250751175,0.31603728853812796,-0.29299881526551935,-0.3045754250751175,-0.31603728853812796
2014-07-07,0.29596590260216066,0.30745272611327024,0.31882648588996226,-0.29596590260216066,-0.30745272611327024,-0.31882648588996226
2014-07-08,0.33086804170988005,0.3420060865463298,0.35303458985916636,-0.33086804170988005,-0.3420060865463298,-0.35303458985916636
2014-07-09,0.3281494897511644,0.3392930887661034,0.3503273699926682,-0.3281494897511644,-0.3392930887661034,-0.3503273699926682
2014-07-10,0.3305076246200842,0.34168032072440735,0.3527427006369163,-0.3305076246200842,-0.34168032072440735,-0.3527427006369163
2014-07-11,0.3142974497886614,0.3256012778035751,0.33679382700334337,-0.3142974497886614,-0.3256012778035751,-0.33679382700334337
2014-07-14,0.31462175048195673,0.3258990755857353,0.33706563852626215,-0.31462175048195673,-0.3258990755857353,-0.33706563852626215
2014-07-15,0.3039094140794375,0.315230055790518,0.3264402078360908,-0.3039094140794375,-0.315230055790518,-0.3264402078360908
2014-07-16,0.30076059007027567,0.312088978887625,0.323307087257206,-0.30076059007027567,-0.312088978887625,-0.323307087257206
2014-07-17,0.4148935609062348,0.42506528806197397,0.43513854853971295,-0.4148935609062348,-0.42506528806197397,-0.43513854853971295
2014-07-18,0.4696113418970718,0.4792271081723715,0.48875013964313707,-0.4696113418970718,-0.4792271081723715,-0.48875013964313707
2014-07-21,0.4490342265869584,0.4590544034381323,0.4689751781574557,-0.4490342265869584,-0.4590544034381323,-0.4689751781574557
2014-07-22,0.43905536622778674,0.4492533259418655,0.45934945602402294,-0.43905536622778674,-0.4492533259418655,-0.45934945602402294
2014-07-23,0.41302362310478546,0.4234310152113906,0.43373484401135476,-0.41302362310478546,-0.4234310152113906,-0.43373484401135476
2014-07-24,0.3883625777699784,0.39898520693506373,0.4095023566731101,-0.3883625777699784,-0.39898520693506373,-0.4095023566731101
2014-07-25,0.39017036552995965,0.40072229544180127,0.4111698576632015,-0.39017036552995965,-0.40072229544180127,-0.4111698576632015
2014-07-28,0.36751945046503626,0.37824216965514645,0.3888592846502803,-0.36751945046503626,-0.37824216965514645,-0.3888592846502803
2014-07-29,0.36867756950875163,0.37937368053623516,0.3899645908176004,-0.36867756950875163,-0.37937368053623516,-0.3899645908176004
2014-07-30,0.3481647357308066,0.3590111668636975,0.369751390020038,-0.3481647357308066,-0.3590111668636975,-0.369751390020038
2014-07-31,0.6828492707242783,0.6904065909391508,0.697890038056562,-0.6828492707242783,-0.6904065909391508,-0.697890038056562
2014-08-01,0.6420906969704339,0.6500095500720529,0.6578513641533517,-0.6420906969704339,-0.6500095500720529,-0.6578513641533517
2014-08-04,0.6387078507990387,0.6470310912554225,0.6552688903580857,-0.6387078507990387,-0.6470310912554225,-0.6552688903580857
2014-08-05,0.6798950147116369,0.6877500785329402,0.695524639858227,-0.6798950147116369,-0.6877500785329402,-0.695524639858227
2014-08-06,0.6308303555421795,0.6391748504916231,0.6474338854911881,-0.6308303555421795,-0.6391748504916231,-0.6474338854911881
2014-08-07,0.6174116769231168,0.6259213277630351,0.6343437423721391,-0.6174116769231168,-0.6259213277630351,-0.6343437423721391
2014-08-08,0.6752915982192178,0.6831613081805754,0.6909504679522906,-0.6752915982192178,-0.6831613081805754,-0.6909504679522906
2014-08-11,0.630594132262406,0.6389023300280632,0.6471255497793781,-0.630594132262406,-0.6389023300280632,-0.6471255497793781
2014-08-12,0.5905013803005214,0.5992624709933237,0.6079337996707506,-0.5905013803005214,-0.5992624709933237,-0.6079337996707506
2014-08-13,0.5815887620124611,0.5904019310052253,0.5991249011625335,-0.5815887620124611,-0.5904019310052253,-0.5991249011625335
2014-08-14,0.5537541612176311,0.562816194512637,0.5717855770117829,-0.5537541612176311,-0.562816194512637,-0.5717855770117829
2014-08-15,0.5167473548151266,0.5261769537538539,0.5355101657378541,-0.5167473548151266,-0.5261769537538539,-0.5355101657378541
2014-08-18,0.5365003143942821,0.5457038682035181,0.5548134052702028,-0.5365003143942821,-0.5457038682035181,-0.5548134052702028
2014-08-19,0.5174780189491708,0.5268445678832013,0.5361155395388445,-0.5174780189491708,-0.5268445678832013,-0.5361155395388445
2014-08-20,0.4869037852861051,0.49659186751680706,0.506181043731451,-0.4869037852861051,-0.49659186751680706,-0.506181043731451
2014-08-21,0.46073658992380684,0.4706745579960324,0.48051112339806556,-0.46073658992380684,-0.4706745579960324,-0.48051112339806556
2014-08-22,0.4372784567569652,0.44742935309541493,0.4574767568253161,-0.4372784567569652,-0.44742935309541493,-0.4574767568253161
2014-08-25,0.42590724858216683,0.4361514503835562,0.4462913446876947,-0.42590724858216683,-0.4361514503835562,-0.4462913446876947
2014-08-26,0.40065815025979007,0.4111377704500165,0.42151081739296903,-0.40065815025979007,-0.4111377704500165,-0.42151081739296903
2014-08-27,0.3776929711908011,0.388394460779043,0.39898720052157244,-0.3776929711908011,-0.388394460779043,-0.39898720052157244
2014-08-28,0.3606432530939707,0.37149425997504965,0.38223518922318184,-0.3606432530939707,-0.37149425997504965,-0.38223518922318184
2014-08-29,0.3475530113098737,0.35851420616182017,0.3693644325773273,-0.3475530113098737,-0.35851420616182017,-0.3693644325773273
2014-09-02,0.33009194779663886,0.3412093191179586,0.3522143518518714,-0.33009194779663886,-0.3412093191179586,-0.3522143518518714
2014-09-03,0.3146705739975312,0.32592701556544557,0.3370699469472437,-0.3146705739975312,-0.32592701556544557,-0.3370699469472437
2014-09-04,0.3026944332888673,0.3140487679116185,0.32528891653452197,-0.3026944332888673,-0.3140487679116185,-0.32528891653452197
2014-09-05,0.30526176292398066,0.31656599609821495,0.3277569140038597,-0.30526176292398066,-0.31656599609821495,-0.3277569140038597
2014-09-08,0.3013528430391752,0.312671665941045,0.3238774391274102,-0.3013528430391752,-0.312671665941045,-0.3238774391274102
